code,title,title_tokenized,description,description_tokenized,title_en,description_en,kw,kw_en
01199,การปลูกพืชล้มลุกชนิดอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,การ|ปลูก|พืชล้มลุก|ชนิด|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น,การปลูกพืชเพื่อเอาเมล็ดมาใช้เป็นอาหารสัตว์ เช่น เมล็ดหัวผักกาด ยกเว้น เมล็ดของชูการ์ บีท เมล็ดของพืชอื่น ๆ ที่ใช้เป็นอาหารสัตว์ และการปลูก พืชล้มลุกชนิดอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น แต่ไม่รวมถึง การปลูกชูการ์บีทเพื่อเอาเมล็ดพันธุ์ดูกิจกรรม 01139 การปลูกพืชล้มลุกที่เป็นเครื่องเทศ เครื่องหอม ยารักษาโรคและพืชทาง เภสัชภัณฑ์ดูหมู่ย่อย 0128 กระบวนการจัดการเมล็ดพันธุ์เพื่อการขยายพันธุ์ดูกิจกรรม 01640,การ|ปลูก|พืช|เพื่อ|เอา|เมล็ด|มา|ใช้|เป็น|อาหารสัตว์| |เช่น| |เมล็ด|หัวผักกาด| |ยกเว้น| |เมล็ด|ของ|ชู|การ|์| |บีท| |เมล็ด|ของ|พืช|อื่น| |ๆ| |ที่|ใช้|เป็น|อาหารสัตว์| |และ|การ|ปลูก| |พืชล้มลุก|ชนิด|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น| |แต่|ไม่|รวมถึง| |การ|ปลูก|ชู|การ|์|บีท|เพื่อ|เอา|เมล็ดพันธุ์|ดู|กิจกรรม| |01139| |การ|ปลูก|พืชล้มลุก|ที่|เป็น|เครื่องเทศ| |เครื่องหอม| |ยารักษาโรค|และ|พืช|ทาง| |เภสัช|ภัณฑ์|ดู|หมู่|ย่อย| |0128| |กระบวนการ|จัดการ|เมล็ดพันธุ์|เพื่อ|การ|ขยายพันธุ์|ดู|กิจกรรม| |01640,growing of other non-perennial crops n.e.c,"the growing of seeds , such as the seed of the beet seeds , and the growing of other plants , and the growing of other non-perennial crops , not included elsewhere but the growing of beaker , not including the growing of herbs , and not the growing of grille , and the doing of grille , etc . , etc . , etc . , etc . , etc . , etc .",ใช้เป็นอาหารสัตว์|บีท|เมล็ด|กิจกรรม|เอาเมล็ด|จัดประเภทไว้|เครื่องหอม|ยารักษาโรค|พืชทาง|เภสัชภัณฑ์ดู|หมู่ย่อย,feed on animals|beets !|seeds ?|activities|take the seeds .|sort out|incense .|a cure for disease|a field of plants|pharmaceutical products .|subgroup
01210,การทำสวนองุ่น,การ|ทำสวน|องุ่น,การปลูกองุ่นในสวนเพื่อผลิตไวน์และรับประทานสด แต่ไม่รวมถึง การผลิตไวน์ดูหมู่ย่อย 1102,การ|ปลูก|องุ่น|ใน|สวน|เพื่อ|ผลิต|ไวน์|และ|รับประทาน|สด| |แต่|ไม่|รวมถึง| |การผลิต|ไวน์|ดู|หมู่|ย่อย| |1102,a vineyard .,"and with the production of wine , and with the production of wine , and with the portage of the one with the one end of the sea , and with the one end of the sea .",สวน|การผลิตไวน์ดู|ผลิตไวน์|รับประทานสด,the garden .|the production of wine looks like ...|make wine|eat fresh
01221,การปลูกสับปะรด,การ|ปลูก|สับปะรด,การปลูกสับปะรดภูเก็ต สับปะรดศรีราชาและสับปะรดอื่น ๆ,การ|ปลูก|สับปะรด|ภูเก็ต| |สับปะรด|ศรีราชา|และ|สับปะรด|อื่น| |ๆ,growing of pineapples,"growing of pineapples , pineapples , kings , and other pineapple .",สับปะรดศรีราชา,"- pineapple racha , king ."
01222,การปลูกทุเรียน,การ|ปลูก|ทุเรียน,การปลูกทุเรียนหมอนทอง ทุเรียนก้านยาว ทุเรียนชะนีและทุเรียนอื่น ๆ,การ|ปลูก|ทุเรียน|หมอนทอง| |ทุเรียน|ก้านยาว| |ทุเรียน|ชะนี|และ|ทุเรียน|อื่น| |ๆ,growing of durians,growing of durians and durians and other durians and durians,ทุเรียนก้านยาว|ทุเรียนชะนี,durian stalk .|durians
01223,การปลูกลำไย,การ|ปลูก|ลำไย,การปลูกลำไย,การ|ปลูก|ลำไย,the growing of longan,the growing of longan,ปลูกลำไย,longan grow .
01224,การปลูกมะม่วง,การ|ปลูก|มะม่วง,การปลูกมะม่วงน้ำดอกไม้มะม่วงมหาชนก มะม่วงเขียวเสวย และมะม่วงอื่น ๆ,การ|ปลูก|มะม่วง|น้ำดอกไม้|มะม่วง|มหา|ชนก| |มะม่วง|เขียวเสวย| |และ|มะม่วง|อื่น| |ๆ,growing of mangoes,growing of mangoes and mangoes and mangoes and mangoes and mangoes,มหาชนก|มะม่วงเขียวเสวย,"father .|sir , sir , sir , sir , sir , sir ."
01225,การปลูกกล้วย,การ|ปลูก|กล้วย,การปลูกกล้วยหอม กล้วยน้ำว้า เพลนเทน และกล้วยอื่น ๆ,การ|ปลูก|กล้วยหอม| |กล้วยน้ำว้า| |เพ|ลน|เท|น| |และ|กล้วย|อื่น| |ๆ,growing of bananas,growing of banana bananas fruit banana fruit cakes and other banana leaves,กล้วยน้ำว้า|เพลนเท,bite me .|penicila ?
01226,การปลูกมังคุด,การ|ปลูก|มังคุด,การปลูกมังคุด,การ|ปลูก|มังคุด,growing of mangostin,growing of mangostin,ปลูกมังคุด,grow a mangostin
01227,การปลูกเงาะ,การ|ปลูก|เงาะ,การปลูกเงาะ,การ|ปลูก|เงาะ,the growth of rambutan,the growth of rambutan,ปลูกเงาะ,grow the rambutan
01228,การปลูกลิ้นจี,การ|ปลูก|ลิ้น|จี,การปลูกลิ้นจี,การ|ปลูก|ลิ้น|จี,"growing of tongues , g .","growing of tongues , g .",ปลูกลิ้นจี,"grow a tongue , a g ."
01229,การปลูกไม้ผลเมืองร้อนและกึ่งร้อนอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,การ|ปลูก|ไม้|ผล|เมืองร้อน|และ|กึ่ง|ร้อน|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น,การปลูกมะละกอ อโวคาโด มะเดื่อ อินทผาลัม พุทราและไม้ผลเมืองร้อน และกึ่งร้อนอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,การ|ปลูก|มะละกอ| |อโวคาโด| |มะเดื่อ| |อินทผาลัม| |พุทรา|และ|ไม้|ผล|เมืองร้อน| |และ|กึ่ง|ร้อน|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น,growing of tropical and subtropical fruits n.e.c,"growing of papayas , fruit , and palm trees , and tropical and subtropical fruits , not elsewhere classified",อโวคาโด|จัดประเภทไว้|มะเดื่อ|กึ่งร้อน|อินทผาลัม|พุทรา|ไม้ผลเมืองร้อน,avocados|sort out|fig .|half hot .|date palms|jujubes ?|tropical fruits
01231,การปลูกส้ม,การ|ปลูก|ส้ม,การปลูกส้มเขียวหวาน ส้มสายน้ำผึ้ง ส้มโชกุน ส้มแมนดาริน ส้มเช้ง ส้มจีน ส้มคลีเมนไทล์และส้มอื่น ๆ,การ|ปลูก|ส้มเขียวหวาน| |ส้ม|สายน้ำผึ้ง| |ส้ม|โชกุน| |ส้ม|แมนดาริน| |ส้มเช้ง| |ส้ม|จีน| |ส้ม|คลี|เมน|ไท|ล์|และ|ส้ม|อื่น| |ๆ,growing of oranges,"tangerine orange , orange , orange , mandarin , mandarin , mandarin , mandarin , mandarin , orange , orange , orange , orange , orange .",ส้มสายน้ำผึ้ง|ล์|ส้มโชกุน|ส้มคลีเมนไท|ส้มแมนดาริน|ส้มเช้ง|ส้มจีน,honeysuckle|- l .|shogunate .|oranges clementine .|mandarin oranges|oranges .|chinese oranges
